numSeedling,position.x,numMature,position.y,numSapling,step,replicate
1,55,0,95,0,1,0
1,65,0,45,0,1,0
1,55,0,65,0,1,0
1,45,0,25,0,1,0
1,95,0,15,0,1,0
1,85,0,75,0,1,0
1,25,0,75,0,1,0
1,35,0,5,0,1,0
1,15,0,45,0,1,0
1,15,0,25,0,1,0
1,35,0,25,0,1,0
1,25,0,85,0,1,0
1,35,0,55,0,1,0
1,75,0,75,0,1,0
1,5,0,45,0,1,0
1,65,0,25,0,1,0
1,45,0,5,0,1,0
1,15,0,55,0,1,0
1,5,0,75,0,1,0
1,65,0,75,0,1,0
1,35,0,65,0,1,0
1,5,0,95,0,1,0
1,55,0,85,0,1,0
1,45,0,85,0,1,0
1,85,0,85,0,1,0
1,45,0,15,0,1,0
1,65,0,35,0,1,0
1,75,0,5,0,1,0
1,95,0,55,0,1,0
1,85,0,35,0,1,0
1,75,0,95,0,1,0
1,75,0,25,0,1,0
1,85,0,45,0,1,0
1,5,0,15,0,1,0
1,35,0,75,0,1,0
1,35,0,35,0,1,0
1,65,0,15,0,1,0
1,95,0,35,0,1,0
1,15,0,65,0,1,0
1,65,0,55,0,1,0
1,65,0,95,0,1,0
1,55,0,15,0,1,0
1,85,0,55,0,1,0
1,95,0,95,0,2,0
1,95,0,45,0,2,0
1,35,0,45,0,2,0
1,5,0,65,0,2,0
1,65,0,65,0,2,0
1,15,0,35,0,2,0
1,55,0,75,0,2,0
1,75,0,15,0,2,0
1,95,0,5,0,2,0
1,15,0,15,0,2,0
1,65,0,25,0,2,0
1,35,0,15,0,2,0
1,25,0,95,0,2,0
1,35,0,65,0,2,0
1,95,0,25,0,2,0
1,5,0,85,0,2,0
1,5,0,35,0,2,0
1,25,0,25,0,2,0
1,85,0,15,0,2,0
1,45,0,15,0,2,0
1,45,0,95,0,2,0
1,15,0,55,0,2,0
1,85,0,35,0,2,0
1,55,0,95,0,2,0
1,55,0,35,0,2,0
1,75,0,55,0,2,0
1,55,0,5,0,2,0
1,55,0,25,0,2,0
1,5,0,15,0,2,0
1,25,0,45,0,2,0
1,15,0,5,0,2,0
1,65,0,45,0,2,0
1,85,0,5,0,2,0
1,5,0,25,0,2,0
1,75,0,35,0,2,0
1,85,0,65,0,2,0
1,25,0,5,0,2,0
1,15,0,95,0,2,0
1,25,0,65,0,2,0
1,85,0,25,0,2,0
1,45,0,45,0,2,0
1,55,0,45,0,2,0
1,5,0,55,0,2,0
1,55,0,55,0,2,0
1,25,0,15,0,2,0
1,65,0,85,0,2,0
1,35,0,95,0,2,0
1,45,0,25,0,2,0
1,75,0,85,0,2,0
1,45,0,75,0,2,0
1,15,0,45,0,2,0
1,25,0,35,0,2,0
1,95,0,15,0,2,0
1,75,0,75,0,2,0
1,45,0,35,0,2,0
1,25,0,85,0,2,0
1,55,0,65,0,2,0
1,85,0,95,0,2,0
1,5,0,95,0,2,0
1,25,0,55,0,2,0
1,15,0,25,0,2,0
1,35,0,5,0,2,0
1,65,0,5,0,2,0
1,35,0,55,0,2,0
1,45,0,85,0,2,0
1,95,0,85,0,2,0
1,45,0,5,0,2,0
1,15,0,75,0,2,0
1,75,0,25,0,2,0
1,35,0,85,0,2,0
1,95,0,35,0,2,0
1,45,0,55,0,2,0
1,5,0,75,0,2,0
1,75,0,5,0,2,0
1,95,0,65,0,2,0
1,95,0,75,0,2,0
1,55,0,15,0,2,0
1,25,0,75,0,2,0
1,85,0,75,0,2,0
1,85,0,55,0,2,0
1,35,0,25,0,2,0
1,15,0,85,0,2,0
1,55,0,85,0,2,0
1,5,0,45,0,2,0
1,45,0,65,0,2,0
1,65,0,75,0,2,0
1,65,0,35,0,2,0
1,85,0,85,0,2,0
1,75,0,45,0,2,0
1,75,0,95,0,2,0
1,95,0,55,0,2,0
1,35,0,35,0,2,0
1,5,0,5,0,2,0
1,85,0,45,0,2,0
1,65,0,55,0,2,0
1,75,0,65,0,2,0
1,35,0,75,0,2,0
1,65,0,15,0,2,0
1,15,0,65,0,2,0
1,65,0,95,0,2,0
1,25,0,55,0,3,0
1,85,0,65,0,3,0
1,25,0,75,0,3,0
1,85,0,25,0,3,0
1,35,0,5,0,3,0
1,35,0,25,0,3,0
1,85,0,15,0,3,0
1,95,0,15,0,3,0
1,25,0,85,0,3,0
1,5,0,45,0,3,0
1,55,0,35,0,3,0
1,65,0,75,0,3,0
1,5,0,25,0,3,0
1,5,0,95,0,3,0
1,15,0,25,0,3,0
1,75,0,5,0,3,0
1,85,0,85,0,3,0
1,45,0,45,0,3,0
1,35,0,55,0,3,0
1,95,0,55,0,3,0
1,35,0,35,0,3,0
1,35,0,95,0,3,0
1,25,0,5,0,3,0
1,65,0,55,0,3,0
1,95,0,75,0,3,0
1,45,0,85,0,3,0
1,45,0,5,0,3,0
1,55,0,65,0,3,0
1,15,0,85,0,3,0
1,75,0,25,0,3,0
1,55,0,55,0,3,0
1,75,0,95,0,3,0
1,5,0,75,0,3,0
1,95,0,45,0,3,0
1,45,0,65,0,3,0
1,95,0,35,0,3,0
1,85,0,45,0,3,0
1,75,0,85,0,3,0
1,75,0,45,0,3,0
1,55,0,85,0,3,0
1,55,0,15,0,3,0
1,65,0,65,0,3,0
1,35,0,75,0,3,0
1,85,0,55,0,3,0
1,25,0,15,0,3,0
1,45,0,35,0,3,0
1,65,0,15,0,3,0
1,65,0,35,0,3,0
1,75,0,15,0,3,0
1,25,0,25,0,3,0
1,45,0,25,0,3,0
1,15,0,65,0,3,0
1,65,0,5,0,3,0
1,75,0,55,0,3,0
1,15,0,45,0,3,0
1,35,0,15,0,3,0
1,55,0,25,0,3,0
1,65,0,95,0,3,0
1,85,0,5,0,3,0
1,75,0,75,0,3,0
1,5,0,35,0,3,0
1,35,0,85,0,3,0
1,55,0,5,0,3,0
1,35,0,45,0,3,0
1,15,0,95,0,3,0
1,15,0,5,0,3,0
1,25,0,45,0,3,0
1,15,0,35,0,3,0
1,55,0,45,0,3,0
1,45,0,95,0,3,0
1,75,0,35,0,3,0
1,95,0,5,0,3,0
1,85,0,95,0,3,0
1,95,0,95,0,3,0
1,5,0,65,0,3,0
1,25,0,95,0,3,0
1,25,0,65,0,3,0
1,95,0,85,0,3,0
1,25,0,35,0,3,0
1,5,0,55,0,3,0
1,5,0,85,0,3,0
1,15,0,15,0,3,0
1,55,0,75,0,3,0
1,15,0,55,0,3,0
1,65,0,85,0,3,0
1,15,0,75,0,3,0
1,45,0,75,0,3,0
1,5,0,5,0,3,0
1,75,0,65,0,3,0
1,45,0,55,0,3,0
1,95,0,25,0,3,0
1,55,0,95,0,3,0
1,95,0,65,0,3,0
1,65,0,45,0,3,0
1,85,0,75,0,3,0
1,65,0,25,0,3,0
1,35,0,65,0,3,0
1,45,0,15,0,3,0
1,85,0,35,0,3,0
1,5,0,15,0,3,0
1,25,0,5,0,4,0
1,85,0,15,0,4,0
1,95,0,45,0,4,0
1,55,0,35,0,4,0
1,65,0,65,0,4,0
1,25,0,25,0,4,0
1,55,0,55,0,4,0
1,75,0,15,0,4,0
1,5,0,25,0,4,0
1,75,0,55,0,4,0
1,85,0,5,0,4,0
1,55,0,25,0,4,0
1,5,0,65,0,4,0
1,15,0,95,0,4,0
1,25,0,45,0,4,0
1,95,0,95,0,4,0
1,55,0,45,0,4,0
1,95,0,85,0,4,0
1,15,0,15,0,4,0
1,55,0,75,0,4,0
1,85,0,95,0,4,0
1,15,0,75,0,4,0
1,95,0,25,0,4,0
1,55,0,5,0,4,0
1,45,0,55,0,4,0
1,65,0,25,0,4,0
1,55,0,95,0,4,0
1,15,0,5,0,4,0
1,95,0,65,0,4,0
1,75,0,35,0,4,0
1,65,0,45,0,4,0
1,35,0,65,0,4,0
1,85,0,65,0,4,0
1,25,0,65,0,4,0
1,85,0,75,0,4,0
1,5,0,55,0,4,0
1,85,0,25,0,4,0
1,45,0,15,0,4,0
1,95,0,15,0,4,0
1,65,0,85,0,4,0
1,25,0,15,0,4,0
1,25,0,85,0,4,0
1,85,0,35,0,4,0
1,45,0,75,0,4,0
1,45,0,25,0,4,0
1,5,0,95,0,4,0
1,15,0,25,0,4,0
1,15,0,45,0,4,0
1,5,0,15,0,4,0
1,35,0,55,0,4,0
1,75,0,5,0,4,0
1,75,0,75,0,4,0
1,35,0,15,0,4,0
1,45,0,5,0,4,0
1,35,0,45,0,4,0
1,5,0,75,0,4,0
1,5,0,35,0,4,0
1,15,0,35,0,4,0
1,45,0,95,0,4,0
1,55,0,85,0,4,0
1,35,0,35,0,4,0
1,95,0,5,0,4,0
1,65,0,35,0,4,0
1,25,0,75,0,4,0
1,95,0,75,0,4,0
1,35,0,25,0,4,0
1,25,0,95,0,4,0
1,65,0,55,0,4,0
1,15,0,85,0,4,0
1,45,0,45,0,4,0
1,5,0,45,0,4,0
1,45,0,65,0,4,0
1,5,0,85,0,4,0
1,35,0,95,0,4,0
1,75,0,45,0,4,0
1,65,0,75,0,4,0
1,5,0,5,0,4,0
1,25,0,35,0,4,0
1,85,0,85,0,4,0
1,15,0,55,0,4,0
1,75,0,85,0,4,0
1,75,0,65,0,4,0
1,55,0,65,0,4,0
1,95,0,55,0,4,0
1,45,0,35,0,4,0
1,25,0,55,0,4,0
1,75,0,95,0,4,0
1,65,0,5,0,4,0
1,35,0,5,0,4,0
1,35,0,85,0,4,0
1,85,0,45,0,4,0
1,45,0,85,0,4,0
1,75,0,25,0,4,0
1,35,0,75,0,4,0
1,95,0,35,0,4,0
1,55,0,15,0,4,0
1,65,0,15,0,4,0
1,85,0,55,0,4,0
1,15,0,65,0,4,0
1,65,0,95,0,4,0
1,25,0,5,0,5,0
1,85,0,15,0,5,0
1,95,0,45,0,5,0
1,55,0,35,0,5,0
1,55,0,55,0,5,0
1,15,0,25,0,5,0
1,25,0,55,0,5,0
1,75,0,85,0,5,0
1,65,0,65,0,5,0
1,5,0,25,0,5,0
1,45,0,35,0,5,0
1,35,0,55,0,5,0
1,45,0,45,0,5,0
1,75,0,15,0,5,0
1,65,0,5,0,5,0
1,35,0,85,0,5,0
1,35,0,95,0,5,0
1,35,0,15,0,5,0
1,95,0,15,0,5,0
1,95,0,95,0,5,0
1,45,0,5,0,5,0
1,5,0,35,0,5,0
1,25,0,35,0,5,0
1,55,0,75,0,5,0
1,95,0,75,0,5,0
1,85,0,65,0,5,0
1,65,0,25,0,5,0
1,35,0,5,0,5,0
1,35,0,65,0,5,0
1,85,0,25,0,5,0
1,15,0,85,0,5,0
1,45,0,15,0,5,0
1,45,0,85,0,5,0
1,25,0,15,0,5,0
1,45,0,65,0,5,0
1,85,0,35,0,5,0
1,5,0,15,0,5,0
1,75,0,45,0,5,0
1,45,0,25,0,5,0
1,75,0,25,0,5,0
1,35,0,45,0,5,0
1,15,0,45,0,5,0
1,5,0,5,0,5,0
1,15,0,35,0,5,0
1,25,0,85,0,5,0
1,75,0,75,0,5,0
1,75,0,65,0,5,0
1,95,0,5,0,5,0
1,25,0,95,0,5,0
1,45,0,95,0,5,0
1,5,0,95,0,5,0
1,55,0,5,0,5,0
1,5,0,75,0,5,0
1,75,0,5,0,5,0
1,15,0,5,0,5,0
1,55,0,85,0,5,0
1,55,0,65,0,5,0
1,5,0,65,0,5,0
1,35,0,35,0,5,0
1,15,0,15,0,5,0
1,75,0,95,0,5,0
1,65,0,35,0,5,0
1,95,0,25,0,5,0
1,65,0,55,0,5,0
1,85,0,45,0,5,0
1,55,0,95,0,5,0
1,25,0,75,0,5,0
1,35,0,75,0,5,0
1,65,0,45,0,5,0
1,55,0,25,0,5,0
1,35,0,25,0,5,0
1,65,0,15,0,5,0
1,85,0,75,0,5,0
1,25,0,25,0,5,0
1,25,0,45,0,5,0
1,15,0,65,0,5,0
1,5,0,45,0,5,0
1,75,0,55,0,5,0
1,85,0,5,0,5,0
1,65,0,95,0,5,0
1,95,0,85,0,5,0
1,65,0,75,0,5,0
1,15,0,95,0,5,0
1,75,0,35,0,5,0
1,55,0,45,0,5,0
1,15,0,75,0,5,0
1,85,0,85,0,5,0
1,85,0,95,0,5,0
1,25,0,65,0,5,0
1,5,0,85,0,5,0
1,15,0,55,0,5,0
1,95,0,55,0,5,0
1,5,0,55,0,5,0
1,95,0,35,0,5,0
1,65,0,85,0,5,0
1,45,0,55,0,5,0
1,45,0,75,0,5,0
1,55,0,15,0,5,0
1,95,0,65,0,5,0
1,85,0,55,0,5,0
1,95,0,15,0,6,0
1,5,0,65,0,6,0
1,95,0,45,0,6,0
1,35,0,45,0,6,0
1,25,0,55,0,6,0
1,25,0,85,0,6,0
1,15,0,15,0,6,0
1,65,0,65,0,6,0
1,5,0,95,0,6,0
1,15,0,35,0,6,0
1,35,0,5,0,6,0
1,25,0,5,0,6,0
1,75,0,5,0,6,0
1,95,0,25,0,6,0
1,35,0,35,0,6,0
1,75,0,15,0,6,0
1,95,0,5,0,6,0
1,55,0,95,0,6,0
1,45,0,85,0,6,0
1,65,0,55,0,6,0
1,55,0,55,0,6,0
1,15,0,25,0,6,0
1,65,0,45,0,6,0
1,35,0,15,0,6,0
1,25,0,95,0,6,0
1,35,0,55,0,6,0
1,75,0,25,0,6,0
1,85,0,75,0,6,0
1,75,0,85,0,6,0
1,45,0,5,0,6,0
1,5,0,35,0,6,0
1,5,0,85,0,6,0
1,5,0,75,0,6,0
1,95,0,35,0,6,0
1,95,0,95,0,6,0
1,45,0,35,0,6,0
1,45,0,95,0,6,0
1,85,0,65,0,6,0
1,85,0,15,0,6,0
1,55,0,75,0,6,0
1,55,0,15,0,6,0
1,65,0,5,0,6,0
1,55,0,35,0,6,0
1,85,0,55,0,6,0
1,35,0,85,0,6,0
1,5,0,25,0,6,0
1,25,0,75,0,6,0
1,95,0,75,0,6,0
1,45,0,45,0,6,0
1,35,0,25,0,6,0
1,15,0,85,0,6,0
1,15,0,55,0,6,0
1,85,0,25,0,6,0
1,45,0,65,0,6,0
1,75,0,45,0,6,0
1,55,0,65,0,6,0
1,25,0,15,0,6,0
1,75,0,95,0,6,0
1,45,0,25,0,6,0
1,5,0,45,0,6,0
1,15,0,45,0,6,0
1,55,0,85,0,6,0
1,35,0,95,0,6,0
1,65,0,75,0,6,0
1,75,0,75,0,6,0
1,5,0,5,0,6,0
1,25,0,35,0,6,0
1,75,0,65,0,6,0
1,25,0,25,0,6,0
1,55,0,25,0,6,0
1,65,0,35,0,6,0
1,75,0,55,0,6,0
1,85,0,45,0,6,0
1,85,0,5,0,6,0
1,85,0,85,0,6,0
1,35,0,75,0,6,0
1,55,0,5,0,6,0
1,15,0,95,0,6,0
1,65,0,15,0,6,0
1,15,0,5,0,6,0
1,95,0,55,0,6,0
1,55,0,45,0,6,0
1,75,0,35,0,6,0
1,25,0,45,0,6,0
1,85,0,95,0,6,0
1,95,0,85,0,6,0
1,25,0,65,0,6,0
1,65,0,25,0,6,0
1,15,0,75,0,6,0
1,5,0,55,0,6,0
1,35,0,65,0,6,0
1,65,0,85,0,6,0
1,45,0,15,0,6,0
1,45,0,75,0,6,0
1,85,0,35,0,6,0
1,5,0,15,0,6,0
1,15,0,65,0,6,0
1,45,0,55,0,6,0
1,65,0,95,0,6,0
1,95,0,65,0,6,0
1,85,0,15,0,7,0
1,25,0,25,0,7,0
1,25,0,5,0,7,0
1,55,0,35,0,7,0
1,55,0,55,0,7,0
1,75,0,55,0,7,0
1,75,0,85,0,7,0
1,45,0,35,0,7,0
1,85,0,5,0,7,0
1,55,0,5,0,7,0
1,35,0,45,0,7,0
1,65,0,5,0,7,0
1,85,0,65,0,7,0
1,35,0,85,0,7,0
1,15,0,95,0,7,0
1,15,0,5,0,7,0
1,95,0,95,0,7,0
1,85,0,25,0,7,0
1,55,0,75,0,7,0
1,55,0,45,0,7,0
1,5,0,25,0,7,0
1,75,0,35,0,7,0
1,25,0,15,0,7,0
1,65,0,25,0,7,0
1,35,0,65,0,7,0
1,45,0,25,0,7,0
1,85,0,95,0,7,0
1,45,0,45,0,7,0
1,45,0,15,0,7,0
1,15,0,45,0,7,0
1,55,0,25,0,7,0
1,35,0,95,0,7,0
1,75,0,75,0,7,0
1,85,0,35,0,7,0
1,55,0,65,0,7,0
1,25,0,45,0,7,0
1,25,0,35,0,7,0
1,75,0,95,0,7,0
1,5,0,15,0,7,0
1,95,0,85,0,7,0
1,95,0,75,0,7,0
1,85,0,45,0,7,0
1,25,0,55,0,7,0
1,35,0,5,0,7,0
1,35,0,75,0,7,0
1,15,0,85,0,7,0
1,65,0,15,0,7,0
1,45,0,85,0,7,0
1,15,0,65,0,7,0
1,25,0,75,0,7,0
1,45,0,65,0,7,0
1,75,0,25,0,7,0
1,65,0,95,0,7,0
1,95,0,35,0,7,0
1,95,0,15,0,7,0
1,75,0,45,0,7,0
1,35,0,25,0,7,0
1,25,0,85,0,7,0
1,55,0,15,0,7,0
1,5,0,95,0,7,0
1,5,0,45,0,7,0
1,15,0,35,0,7,0
1,75,0,5,0,7,0
1,35,0,35,0,7,0
1,65,0,75,0,7,0
1,95,0,5,0,7,0
1,65,0,55,0,7,0
1,15,0,25,0,7,0
1,85,0,85,0,7,0
1,25,0,95,0,7,0
1,35,0,55,0,7,0
1,45,0,5,0,7,0
1,95,0,55,0,7,0
1,5,0,85,0,7,0
1,5,0,75,0,7,0
1,55,0,85,0,7,0
1,65,0,35,0,7,0
1,5,0,65,0,7,0
1,25,0,65,0,7,0
1,15,0,55,0,7,0
1,5,0,5,0,7,0
1,15,0,15,0,7,0
1,5,0,55,0,7,0
1,75,0,65,0,7,0
1,95,0,25,0,7,0
1,85,0,55,0,7,0
1,65,0,85,0,7,0
1,55,0,95,0,7,0
1,45,0,75,0,7,0
1,15,0,75,0,7,0
1,95,0,45,0,7,0
1,45,0,55,0,7,0
1,65,0,65,0,7,0
1,75,0,15,0,7,0
1,95,0,65,0,7,0
1,65,0,45,0,7,0
1,35,0,15,0,7,0
1,5,0,35,0,7,0
1,85,0,75,0,7,0
1,45,0,95,0,7,0
1,25,0,5,0,8,0
1,85,0,65,0,8,0
1,85,0,15,0,8,0
1,95,0,15,0,8,0
1,55,0,55,0,8,0
1,25,0,85,0,8,0
1,85,0,25,0,8,0
1,95,0,95,0,8,0
1,55,0,75,0,8,0
1,35,0,45,0,8,0
1,5,0,95,0,8,0
1,25,0,15,0,8,0
1,65,0,25,0,8,0
1,35,0,65,0,8,0
1,15,0,35,0,8,0
1,75,0,5,0,8,0
1,45,0,25,0,8,0
1,95,0,5,0,8,0
1,75,0,85,0,8,0
1,35,0,35,0,8,0
1,55,0,35,0,8,0
1,15,0,45,0,8,0
1,25,0,95,0,8,0
1,45,0,35,0,8,0
1,65,0,5,0,8,0
1,65,0,55,0,8,0
1,75,0,75,0,8,0
1,5,0,85,0,8,0
1,35,0,85,0,8,0
1,5,0,25,0,8,0
1,25,0,55,0,8,0
1,15,0,25,0,8,0
1,55,0,65,0,8,0
1,15,0,55,0,8,0
1,35,0,5,0,8,0
1,45,0,45,0,8,0
1,45,0,85,0,8,0
1,35,0,55,0,8,0
1,75,0,95,0,8,0
1,5,0,65,0,8,0
1,75,0,25,0,8,0
1,35,0,95,0,8,0
1,95,0,35,0,8,0
1,85,0,45,0,8,0
1,15,0,15,0,8,0
1,45,0,5,0,8,0
1,55,0,15,0,8,0
1,25,0,35,0,8,0
1,85,0,55,0,8,0
1,25,0,75,0,8,0
1,95,0,25,0,8,0
1,5,0,75,0,8,0
1,35,0,75,0,8,0
1,35,0,25,0,8,0
1,95,0,75,0,8,0
1,65,0,15,0,8,0
1,55,0,95,0,8,0
1,5,0,45,0,8,0
1,15,0,85,0,8,0
1,65,0,45,0,8,0
1,65,0,75,0,8,0
1,15,0,65,0,8,0
1,85,0,85,0,8,0
1,65,0,95,0,8,0
1,85,0,75,0,8,0
1,45,0,65,0,8,0
1,95,0,55,0,8,0
1,55,0,85,0,8,0
1,25,0,25,0,8,0
1,75,0,55,0,8,0
1,65,0,35,0,8,0
1,75,0,45,0,8,0
1,95,0,45,0,8,0
1,85,0,5,0,8,0
1,65,0,65,0,8,0
1,55,0,5,0,8,0
1,5,0,5,0,8,0
1,45,0,15,0,8,0
1,85,0,35,0,8,0
1,75,0,15,0,8,0
1,15,0,5,0,8,0
1,75,0,65,0,8,0
1,5,0,15,0,8,0
1,35,0,15,0,8,0
1,55,0,25,0,8,0
1,75,0,35,0,8,0
1,5,0,35,0,8,0
1,25,0,45,0,8,0
1,45,0,95,0,8,0
1,15,0,95,0,8,0
1,95,0,85,0,8,0
1,25,0,65,0,8,0
1,55,0,45,0,8,0
1,15,0,75,0,8,0
1,85,0,95,0,8,0
1,5,0,55,0,8,0
1,45,0,55,0,8,0
1,65,0,85,0,8,0
1,95,0,65,0,8,0
1,45,0,75,0,8,0
1,55,0,25,0,9,0
1,95,0,15,0,9,0
1,85,0,65,0,9,0
1,55,0,5,0,9,0
1,25,0,45,0,9,0
1,95,0,85,0,9,0
1,25,0,85,0,9,0
1,15,0,75,0,9,0
1,15,0,5,0,9,0
1,85,0,25,0,9,0
1,45,0,55,0,9,0
1,5,0,95,0,9,0
1,95,0,65,0,9,0
1,25,0,15,0,9,0
1,75,0,35,0,9,0
1,75,0,5,0,9,0
1,25,0,55,0,9,0
1,35,0,35,0,9,0
1,45,0,25,0,9,0
1,25,0,65,0,9,0
1,35,0,5,0,9,0
1,65,0,55,0,9,0
1,5,0,55,0,9,0
1,45,0,85,0,9,0
1,15,0,45,0,9,0
1,15,0,25,0,9,0
1,75,0,25,0,9,0
1,35,0,55,0,9,0
1,65,0,85,0,9,0
1,75,0,75,0,9,0
1,95,0,35,0,9,0
1,85,0,15,0,9,0
1,45,0,5,0,9,0
1,55,0,15,0,9,0
1,85,0,55,0,9,0
1,5,0,75,0,9,0
1,45,0,75,0,9,0
1,25,0,75,0,9,0
1,55,0,85,0,9,0
1,55,0,35,0,9,0
1,35,0,25,0,9,0
1,95,0,75,0,9,0
1,65,0,35,0,9,0
1,5,0,45,0,9,0
1,25,0,25,0,9,0
1,65,0,75,0,9,0
1,5,0,25,0,9,0
1,35,0,45,0,9,0
1,25,0,5,0,9,0
1,75,0,55,0,9,0
1,55,0,65,0,9,0
1,55,0,55,0,9,0
1,75,0,85,0,9,0
1,85,0,5,0,9,0
1,75,0,95,0,9,0
1,45,0,35,0,9,0
1,65,0,5,0,9,0
1,15,0,95,0,9,0
1,85,0,45,0,9,0
1,35,0,85,0,9,0
1,55,0,45,0,9,0
1,95,0,95,0,9,0
1,35,0,75,0,9,0
1,55,0,75,0,9,0
1,65,0,25,0,9,0
1,85,0,95,0,9,0
1,65,0,15,0,9,0
1,35,0,65,0,9,0
1,45,0,15,0,9,0
1,5,0,65,0,9,0
1,15,0,65,0,9,0
1,85,0,35,0,9,0
1,95,0,45,0,9,0
1,5,0,15,0,9,0
1,65,0,95,0,9,0
1,15,0,15,0,9,0
1,85,0,85,0,9,0
1,65,0,65,0,9,0
1,95,0,25,0,9,0
1,95,0,55,0,9,0
1,55,0,95,0,9,0
1,75,0,15,0,9,0
1,45,0,45,0,9,0
1,65,0,45,0,9,0
1,35,0,15,0,9,0
1,5,0,35,0,9,0
1,85,0,75,0,9,0
1,45,0,95,0,9,0
1,35,0,95,0,9,0
1,15,0,85,0,9,0
1,15,0,35,0,9,0
1,25,0,35,0,9,0
1,45,0,65,0,9,0
1,95,0,5,0,9,0
1,25,0,95,0,9,0
